"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Klra4",0.368157288274247,0.380457267568699,0.467,0.377,1
"Cfl1",0.376818975809535,0.263340288383628,0.767,0.792,1
"Hsp90b1",0.379849550469978,0.363822905431897,0.433,0.377,1
"Zbtb20",0.396390388502107,0.436689156898753,0.667,0.642,1
"Gramd1b",0.407773367960532,-0.304501023129178,0.4,0.434,1
"Sqstm1",0.420305010453173,0.277094626493579,0.767,0.717,1
"4930523C07Rik",0.42410914190762,0.296367868501338,0.467,0.434,1
"Cd2",0.446328323006414,0.254683036400872,0.4,0.358,1
"Smyd3",0.461454678382744,0.273542063652187,0.367,0.321,1
"Zc3hav1",0.462674567404306,0.308823700668839,0.533,0.509,1
"Nfkb1",0.499241003339453,0.317263441081505,0.533,0.547,1
"Cxcl10",0.517646150440702,0.315138929224723,0.2,0.151,1
"Pglyrp1",0.525185245162775,-0.303298276047521,0.467,0.491,1
"Itm2b",0.550734241373088,0.304631644716596,0.667,0.642,1
"Kcnq5",0.564118483694657,0.312016211466823,0.467,0.453,1
"Xist",0.593496271045702,0.27913608012541,0.633,0.623,1
