SAMPLE,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,TYPE
TCGA.FI.A2D4.01A.12R.A17B.07,0.059986449,0,0.004518089,0.175354226,0,0.064638935,0.013425397,0.043153063,0.05854013,0,0.009910216,0.032793962,0.012070664,0.358617385,0.015993223,0.115145472,0.010011859,0,0,0.017830978,0,0.00800995,MUT
TCGA.AX.A3G6.01A.11R.A213.07,0,0.009696222,0.085316904,0.104935854,0,0.031964371,0,0.003348224,0.023453357,0,0,0.053589485,0.025393822,0.172078007,0.056585044,0.206880118,0.106603704,0.104125673,0,0.016029214,0,0,MUT
TCGA.FI.A2EX.01A.11R.A17B.07,0.454191916,0,0.031712626,0.094417172,0,0,0,0.012425674,0.021652985,0,0,0.071490804,0,0.207353432,0.03112087,0.067397662,0,0,0.008236859,0,0,0,no alteration
TCGA.AX.A3GB.01A.11R.A22K.07,0.051497315,0,0.006928467,0.327742918,0,0.033123184,0,0.043709454,0.149343663,0,0,0.114469932,0.005167403,0.033257023,0.058069831,0.078234598,0.009602987,0,0.08066097,0,0.008192255,0,MUT
TCGA.D1.A168.01A.31R.A12I.07,0.022709043,0,0.016243065,0.081371067,0,0.079854866,0,0.01011537,0.104349765,0,0,0.045810746,0,0.449336807,0.004834587,0.07754049,0.035800209,0.025975765,0.032133838,0,0,0.01392438,no alteration
TCGA.H5.A2HR.01A.11R.A180.07,0.041664187,0,0,0.213816986,0,0.004275987,0.03022551,0.007717727,0.057084331,0,0,0.052269482,0.023655753,0.362364776,0.032897489,0.123705419,0,0.021935957,0.028386395,0,0,0,no alteration
TCGA.B5.A11H.01A.11R.A118.07,0.11524677,0,0.129554126,0.075675288,0,0.069973343,0.08340674,0.042470321,0.034108742,0,0.017290127,0,0,0.202622368,0.06458049,0.165071684,0,0,0,0,0,0,MUT
TCGA.EO.A3L0.01A.11R.A22K.07,0.100379728,0,0.008672674,0.047538579,0,0.291838519,0,0.048682645,0.005489056,0,0,0.090026437,0,0.256946428,0.069318002,0.040623932,0,0.024134661,0.001800562,0,0,0.014548776,MUT
TCGA.PG.A7D5.01A.11R.A34R.07,0.107401264,0,0.146886785,0.241543656,0,0.036785814,0,0.07440184,0.004235937,0,0,0.054866927,0,0.129342069,0.066859289,0.040220283,0,0.062119236,0.035336901,0,0,0,no alteration
TCGA.BS.A0TC.01A.11R.A104.07,0.058146435,0,0.038923587,0.149033574,0,0.26547269,0,0.059137341,0.066162486,0,0,0.070055984,0,0.090766616,0.039489275,0.093925774,0.033204562,0.015751817,0.016394009,0,7.09E-05,0.003464981,MUT
TCGA.BG.A0MC.01A.21R.A040.07,0,0.002661732,0.076310215,0.169965859,0,0.285146953,0,0.014327803,0.059927393,0,0,0.114721521,0.001134926,0.107812954,0.01960975,0.060757887,0.046694321,0,0.039980184,0,0,0.000948501,MUT
TCGA.B5.A0K4.01A.11R.A040.07,0.001173954,0.012140483,0.001285999,0.018819817,0,0,0,0.010367362,0.050462915,0.004836979,0,0.072431126,0,0.584317407,0,0.074080273,0,0.116653995,0.053429691,0,0,0,MUT
TCGA.AP.A05D.01A.11R.A00V.07,0.025073293,0,0.012596233,0.141509586,0,0.111103538,0.002395127,0.00758405,0.027839312,0,0,0.025288231,0.047763553,0.428606727,0.075469115,0.048360219,0.012219606,0,0.03419141,0,0,0,no alteration
TCGA.BS.A0TA.01A.11R.A104.07,0.014961559,0,0.006544663,0.543365108,0,0,0.155207774,0.067488395,0.00399701,0,0,0.060949864,0.014116391,0.013139555,0.035975339,0.028451921,0.007467533,0.002757947,0.042137446,0,0,0.003439496,MUT
TCGA.BG.A18C.01A.11R.A12I.07,0.08656915,0,2.56E-05,0.068120282,0,0.273989599,0,0.109897258,0.040590314,0,0.013504304,0.069673714,0.007075677,0.033064167,0.032084858,0.074476163,0,0.120881459,0.065747052,0,0,0.004300385,no alteration
TCGA.B5.A0JR.01A.13R.A466.07,0.016230723,0,0.013356559,0.334613297,0,0.066097771,0.109255899,0.071174473,0.015036403,0,0,0.0519267,0.023454925,0.063986986,0.112783987,0.043096083,0.013072007,0,0.065914186,0,0,0,MUT
TCGA.DI.A1BU.01A.11R.A137.07,0.022759613,0,0.003944339,0.308558163,0,0.095464459,0.033292377,0.096568539,0.009147886,0.035077787,0,0.086900393,0,0.108198191,0.07607677,0.054956637,0.020694589,0,0.048360256,0,0,0,MUT
TCGA.AP.A0LP.01A.12R.A104.07,0,0.023681532,0.016228034,0.085494786,0,0.188432555,0.004989292,0.030129594,0.073981306,0,0,0.090483107,0,0.178975101,0.056274295,0.228636942,0,0,0.019359698,0,0,0.003333758,HOMDEL 
TCGA.BG.A0W1.01A.12R.A109.07,0,0.004568003,0,0.060668231,0,0.294398615,0,0.011772993,0.066988933,0,0,0.145502561,0.011681375,0.024255946,0.035540785,0.300676195,0,0,0.043138825,0,0.000807537,0,MUT
TCGA.BS.A0UL.01A.11R.A109.07,0.089611243,0,0.056439775,0.140731632,0,0.302721189,0.002837283,0.086330039,0.017573849,0,0,0.038999929,0,0.124767961,0.074183612,0.033701375,0.005392611,0,0.026709502,0,0,0,MUT
TCGA.PG.A914.01A.11R.A37O.07,0.040279737,0,0.003221652,0.056870148,0,0.173433727,0.001932095,0.023282706,0.037227811,0,0,0.059076667,0,0.418280114,0.050264449,0.080057873,0,0.05405886,0.002014161,0,0,0,no alteration
TCGA.BG.A0VT.01A.11R.A10J.07,0.080703246,0,0.002482482,0.076084953,0,0.355357301,0.100205519,0,0.089306144,0,0.009645279,0.005297066,0,0.102020608,0.022248979,0.072389091,0.031472758,0,0.040981576,0,0.011804999,0,no alteration
TCGA.BS.A0UV.01A.11R.A16W.07,0.110668234,0,0.034101729,0.148121221,0,0.238104442,0.113402406,0.124790222,0,0,0.026310093,0,0,0.072791294,0.044566453,0.049614944,0.011772143,0,0.013024811,0,0,0.012732008,MUT
TCGA.D1.A1NY.01A.11R.A16F.07,0.060635254,0,0.032713977,0.092951428,0,0.174892838,0,0.032850401,0.022841935,0,0,0.100053804,0,0.365106873,0.050147852,0.036583926,0,0.016264806,0,0.014956907,0,0,MUT
TCGA.D1.A17U.01A.21R.A12I.07,0.082391068,0,0.041896918,0.077190494,0,0.076775893,0.01703393,0.050928642,0.04506283,0,0,0.063426297,0.000428206,0.389711861,0.031603223,0.068535376,0.037378404,0,0.017636859,0,0,0,MUT
TCGA.D1.A17M.01A.21R.A12I.07,0.044492181,0,0.006571483,0.096978673,0,0.15424255,0.00236958,0.078857612,0.045556278,0,0,0.020093081,0,0.392162727,0.046422699,0,0.048543265,0.063709871,0,0,0,0,MUT
TCGA.AX.A0IU.01A.11R.A16W.07,0.339190494,0,0.116569566,0.065299156,0,0.167931442,0,0.051634562,0.028188805,0,0,0.111173603,0.007650331,0.043784487,0.008660805,0.011294839,0,0.018910396,0.029711513,0,0,0,no alteration
TCGA.AX.A3FX.01A.11R.A22K.07,0.039873531,0,0.036673227,0.04186891,0,0.271256729,0,0.056440363,0.090923547,0,0,0.01806417,0.00631795,0.317370799,0.034471834,0.038521164,0.009226976,0.007168785,0.031822016,0,0,0,MUT
TCGA.B5.A0K0.01A.11R.A16W.07,0.020608584,0,0.003263853,0.243930941,0,0.149446336,0.047929802,0.142454882,0.078994631,0.058093821,0.027569972,0,0,0.0292495,0.054403076,0.066618136,0.048776028,0,0.028660439,0,0,0,no alteration
TCGA.AP.A0LE.01A.11R.A104.07,0.043967728,0,0.019468724,0.257237794,0,0.112516018,0,0.161658494,0.039098063,0,0,0.079745572,0,0.152521948,0.032038998,0.056595526,0.003100884,0,0.042050251,0,0,0,MUT
TCGA.B5.A0JV.01A.11R.A104.07,0.294011031,0,0.045791629,0.002233029,0,0.114352988,0,0.01070808,0.036773986,0.096753738,0,0,0,0.215389378,0.135110081,0,0.034761542,0,0,0,0.014114518,0,MUT
TCGA.A5.A0R7.01A.31R.A16W.07,0.042077973,0,0.037153586,0.201305261,0,0.263081853,0.008139349,0.051987105,0.105887157,0.010752659,0,0,0,0.134816671,0.046928356,0.052475355,0,0.035693826,0.00970085,0,0,0,MUT
TCGA.D1.A0ZV.01A.11R.A10J.07,0.036097646,0,0.097604868,0.136757926,0,0.14217201,0,0.005644935,0.063606002,0,0,0.033125001,0.000853649,0.167412622,0.016431213,0.243526641,0.036007623,0,0.020759864,0,0,0,MUT
TCGA.B5.A0K7.01A.11R.A104.07,0.088600719,0,0.097711723,0.160130409,0,0.13242946,0.051757065,0.068273693,0.117067092,0.000258848,0,0.013512883,0,0.079740382,0.04976609,0.1053621,0.023179349,0,0.012210188,0,0,0,MUT
TCGA.FI.A2D0.01A.11R.A17B.07,0.068062397,0,0.010827665,0.128885207,0,0.002937846,0.172646028,0.002579065,0,0,0.035504366,0.159242846,0,0.248124735,0.003459454,0,0,0.03782213,0.129908261,0,0,0,no alteration
TCGA.D1.A2G6.01A.11R.A17B.07,0.032850681,0,0,0.104205097,0,0.15861619,0,0.034779705,0.024135605,0,0,0.015370824,0,0.296070444,0.009795134,0.148430499,0.071995143,0.076384825,0.027365853,0,0,0,MUT
TCGA.BG.A2AE.01A.11R.A16F.07,0.007490839,0,0.004435868,0.287151744,0,0.188170761,0.035843461,0.072192232,0.010226101,0,0,0.09438498,0.01780181,0.047687411,0.102174581,0.037781281,0.030899235,0,0.049314109,0,0.014445589,0,no alteration
TCGA.B5.A11U.01A.11R.A118.07,0.112889612,0,0.011425806,0.105110326,0,0.12761357,0.031605138,0.061543424,0,0.004724357,0.01073886,0.037824929,0,0.253122824,0.098171957,0.090797638,0.001046284,0,0.03639783,0,0,0.016987447,MUT
TCGA.D1.A1NX.01A.11R.A16F.07,0.140354951,0,0.030558165,0.042399524,0,0.173162503,0.007005838,0.00547464,0.021093783,0,0,0.013783262,0,0.377126968,0.082804024,0.042450862,0,0.025962382,0.037823096,0,0,0,no alteration
TCGA.BG.A18A.01A.21R.A12I.07,0.031190552,0,0.002187241,0.219399649,0,0.215753834,0,0,0.151767418,0,0.004488287,0.133496597,0.024389964,0.079783046,0.030156069,0.051356611,0.001294637,0,0.053070314,0,0,0.00166578,MUT
TCGA.FI.A2EW.01A.11R.A17B.07,0.229334159,0,0.066990207,0.035366329,0,0.189838368,0.018319656,0.03730189,0.046680178,0,0.04408828,0.049898604,0.013006379,0.091602899,0.062797683,0.053761941,0,0,0.061013428,0,0,0,no alteration
TCGA.AX.A0J0.01A.11R.A109.07,0.065506657,0,0.014149712,0.118975481,0,0.154663436,0.063618035,0.115151711,0.01940102,0,0.016876273,0.028217115,0,0.192387605,0.067907742,0.124116562,0.002230168,0.001481171,0.015317311,0,0,0,MUT
TCGA.AP.A1DM.01A.21R.A137.07,0.108556368,0,0.017882226,0.203831778,0,0.193655942,0.067938961,0.142316549,0,0.045927934,0,0,0,0.182766749,0.023425077,0.004799186,0,0,0.00889923,0,0,0,MUT
TCGA.AX.A0J1.01A.11R.A040.07,0.091110083,0,0.021046152,0.213687011,0,0.083583124,0.032552501,0.08415486,0.058646576,0.036816503,0,0.03583884,0,0.072410126,0.076029259,0.080146733,0.047514947,0.028875727,0.037587558,0,0,0,MUT
TCGA.B5.A0JS.01A.11R.A104.07,0.069986572,0,0.055304303,0.02525423,0,0.098359149,0.001100985,0,0.112360378,0.064273791,0,0.261315999,0,0.197183584,0.003475364,0.07833006,0.00572054,0,0.027335045,0,0,0,MUT
TCGA.AJ.A23O.01A.11R.A157.07,0.062429533,0,0.106506095,0.227452608,0,0.155978076,0.067453462,0.118124263,0.058293713,0,0.014950684,0,0.016137362,0.034787178,0.05295594,0.063743643,0,0.008001693,0.013185747,0,0,0,MUT
TCGA.5B.A90C.01A.11R.A37O.07,0.136792972,0,0.005902365,0.062793876,0,0.135516112,0,0.058370143,0.008498373,0,0,0.059360829,0,0.19270575,0.081368872,0.139881495,0,0.076031907,0.042777306,0,0,0,no alteration
TCGA.BG.A0MU.01A.11R.A104.07,0.034072602,0,0.099251317,0.157160238,0,0.034456884,0,0,0.200757305,0,0,0.024393587,0,0.308964402,0.043425432,0.095357621,0,0,0,0.001464625,0,0.000695986,MUT
TCGA.B5.A5OE.01A.11R.A31O.07,0.031684489,0,0.006067224,0.027349845,0,0.127612355,0,0.048088359,0.01393913,0,0,0.043481411,0.000197187,0.373312285,0.01921128,0.162520695,0,0.059448772,0.078399486,0,0,0.008687483,no alteration
TCGA.AJ.A3NG.01A.11R.A22K.07,0.215363941,0,0.039487003,0.022557353,0,0.13814186,0,0.008789192,0.02848852,0,0,0.074267779,0,0.327935228,0.022024439,0.078499824,0,0.024535531,0.019909331,0,0,0,MUT
TCGA.AJ.A8CV.01A.11R.A37O.07,0.007917502,0,0.002379433,0.229702429,0,0.0579695,0.06547952,0.056535247,0.078660584,0,0,0.068328026,0.009194002,0.114159588,0.076059556,0.141933769,0.024381049,0,0.05572912,0,0,0.011570674,MUT
TCGA.AJ.A3IA.01A.11R.A213.07,0.112442125,0,0.007176405,0.100250425,0,0.189289837,0.044984234,0.027054829,0.024456702,0,0,0.05456651,0.005148151,0.043902119,0.153495366,0.099443686,0.015784641,0,0.122004969,0,0,0,no alteration
TCGA.4E.A92E.01A.11R.A37O.07,0.102644208,0,0.01430075,0.166948742,0,0.13504887,0.145675708,0.064249454,0,0.007226023,0,0.032109289,0.004398899,0.013891149,0.122700507,0.137171731,0,0.011011419,0.03512479,0,0,0.00749846,MUT
TCGA.A5.A0GE.01A.11R.A16W.07,0.070740612,0,0.02159248,0.106048562,0,0.252728246,0.009477592,0.00372043,0.1115091,0,0,0.112512592,0.011415793,0.108221079,0.012925943,0.030526656,0.017185415,0.004417904,0.126977596,0,0,0,MUT
TCGA.DI.A1NN.01A.11R.A16F.07,0.05227344,0,0.006630509,0.061794883,0,0.168711068,0.007151643,0.040386121,0.069395188,0,0,0.011833249,0.002313867,0.303887331,0.05662772,0.15004352,0.039013657,0,0.029937805,0,0,0,no alteration
TCGA.A5.A0RA.01A.21R.A104.07,0.074660412,0,0.082097781,0.039680929,0,0.391987464,0,0.019148581,0,0,0,0.090570238,0.001365419,0.020722053,0.041889443,0.070601223,0.090889105,0.037561342,0.02984299,0,0,0.00898302,MUT
TCGA.AX.A0IW.01A.11R.A040.07,0.124251527,0,0.014149861,0.060993298,0,0.138843641,0,0.054169569,0.01858789,0,0,0.045435484,0,0.307399111,0.122668768,0.085483783,0,0,0.028017067,0,0,0,no alteration
TCGA.D1.A102.01A.11R.A10J.07,0.105813739,0,0.017620808,0.092645455,0,0.095706846,0.050042364,0.021676745,0.064273034,0.025647048,0,0.050788696,0,0.233998436,0.037099637,0.135976577,0.008187297,0,0.060523317,0,0,0,MUT
TCGA.BG.A0MA.01A.11R.A17B.07,0.129868585,0,0.034191552,0.219005493,0,0.117382363,0.062226603,0.015923714,0.075972334,0,0.026387606,0.005618654,0.015898346,0.089227836,0.076610279,0.079639715,0.022229107,0,0.02524663,0,0.004571183,0,MUT
TCGA.D1.A165.01A.11R.A12I.07,0.219271752,0,0.055170474,0.040016498,0,0.180812852,0,0.004713787,0.041156116,0,0,0.110931994,0,0.1166664,0.03302544,0.076577435,0.065977278,0.007729175,0.047950799,0,0,0,MUT
TCGA.E6.A2P8.01A.11R.A19W.07,0.022371076,0,0.018340089,0.193712548,0,0.04489465,0.06493713,0.068210172,0.055115131,0,0,0.017899995,0,0.201031133,0.133156923,0.145381681,0.013496971,0,0.021452501,0,0,0,MUT
TCGA.AX.A1CN.01A.11R.A137.07,0.113429642,0,0.009615611,0.029638126,0,0.175969349,0.059534062,0.032421287,0.037250387,0,0,0.041318439,0,0.398063609,0.01641223,0.058650358,0,0.012517906,0,0.015178995,0,0,no alteration
TCGA.AX.A1CI.01A.11R.A137.07,0.089398319,0,0.042243373,0.123007421,0,0.043167824,0,0.124707017,0.062748822,0,0,0.027709303,0,0.309380039,0.010234676,0.103277061,0.033313591,0,0.030812553,0,0,0,no alteration
TCGA.BS.A0VI.01A.11R.A14D.07,0.004242175,0,0.006414829,0.029226125,0,0.146341151,0,0.004788031,0.04391357,0,0,0.058695221,0,0.495495207,0,0.0475849,0,0.114491125,0.048807665,0,0,0,MUT
TCGA.B5.A0K8.01A.11R.A14M.07,0.078721174,0,0.002722598,0.100283526,0,0.249067188,0,0.046626362,0.137888136,0.025123305,0,0.034506841,0,0.118943196,0.05608284,0.075225796,0,0.030710825,0.044098214,0,0,0,no alteration
TCGA.D1.A17S.01A.11R.A12I.07,0.019587259,0,0.013352683,0.040708463,0,0.138955623,0,0.007925126,0.071133264,0,0.025903521,0,0,0.508978091,0.026724724,0.123199149,0,0,0.023532096,0,0,0,MUT
TCGA.BS.A0UT.01A.11R.A104.07,0,0.0301291,0,0.041347558,0,0.135623099,0,0.134452779,0,0.059526094,0,0.116522166,0.005644687,0.347579508,0,0.024445154,0,0.038492813,0.049916381,0,0.016320661,0,no alteration
TCGA.EO.A1Y7.01A.11R.A157.07,0.00575422,0,0.017276204,0.272622299,0,0.002772423,0.083250655,0.006939363,0.028048609,0,0,0.156217034,0,0.170975229,0.039402058,0.115880297,0.008662438,0,0.092199171,0,0,0,MUT
TCGA.B5.A0K9.01A.21R.A104.07,0.152630959,0,0.019120543,0.09140872,0,0.055746416,0.006513991,0.016706579,0.068670616,0,0,0.000189038,0,0.449034144,0.019288357,0.040749448,0,0.019219216,0,0.035111391,0,0.025610581,MUT
TCGA.AX.A06B.01A.11R.A00V.07,0.060039798,0,0.103355187,0.182124038,0,0.083405117,0,0.092672338,0.086140031,0,0,0.05598651,0.002972411,0.059161654,0.06621357,0.117110397,0.015014133,0.029237161,0.046567655,0,0,0,no alteration
TCGA.B5.A3FH.01A.11R.A19W.07,0.04767642,0,0.043822014,0.03976683,0,0.155475808,0.007097669,0.041351089,0.044191418,0,0,0.038791244,0,0.396163767,0.038013105,0.095771353,0.002601679,0,0.018944188,0,0,0.030333416,MUT
TCGA.D1.A174.01A.11R.A12I.07,0.062360996,0,0.020801127,0.3345482,0,0,0,0.058151231,0.186180477,0,0,0.083648385,0,0.133181243,0.065178832,0.02469061,0.005048177,0,0.026210724,0,0,0,MUT
TCGA.EY.A1GW.01A.22R.A13S.07,0.194883265,0,0.199263126,0.027031654,0,0.068042551,0.02502473,0.014565467,0.034202517,0,0.040591755,0,0,0.248992236,0.066455859,0.046174146,0.000825991,0,0.0339467,0,0,0,MUT
TCGA.D1.A17K.01A.11R.A12I.07,0.089826084,0,0.036507756,0.103802212,0,0.060918989,0,0.029784513,0.046609227,0,0,0.032569047,0,0.387954669,0.006591814,0.082066871,0,0.094985458,0.02838336,0,0,0,HOMDEL 
TCGA.A5.A0GI.01A.11R.A040.07,0.030928028,0,0.008711286,0.09845574,0,0.029234931,0,0.027333904,0.13746682,0.095851217,0,0.132973548,0,0.268808885,0,0.092189396,0,0.006507374,0.071538871,0,0,0,MUT
TCGA.D1.A2G7.01A.21R.A180.07,0.13905506,0,0.029616628,0,0,0.194526515,0,0.055691141,0,0.047576881,0,0.078463745,0,0.043977923,0.075860472,0.100502621,0,0.117562523,0.117166492,0,0,0,no alteration
TCGA.SL.A6J9.01A.11R.A31O.07,0.065611388,0,0.007517718,0.129458185,0,0.08539158,0.046504147,0.051002588,0.031716718,0.043679771,0,0.071602015,0,0.174707349,0.070758606,0.148413928,0.004332593,0.003902728,0.065400686,0,0,0,no alteration
TCGA.FI.A2F9.01A.11R.A17B.07,0.005151157,0.001125009,0,0,0,0.427732739,0,0.014351285,0,0,0,0,0.079071015,0.436860517,0.004891534,0.015753786,0,0,0.008955329,0,0.006107628,0,no alteration
TCGA.BG.A0VZ.01A.11R.A109.07,0.121216858,0,0.080723754,0.199046871,0,0.074371817,0.056258285,0.052121519,0.102119079,0,0,0.015153564,0.008798283,0.079102216,0.081537044,0.058558198,0.025093322,0,0.045899189,0,0,0,MUT
TCGA.AP.A1DV.01A.21R.A137.07,0.116686131,0,0.067742509,0.129212251,0,0.041451321,0.13401272,0.132105259,0.025394474,0,0.034687026,0,0,0.283067534,0.01621652,0.019424254,0,0,0,0,0,0,MUT
TCGA.D1.A17C.01A.11R.A12I.07,0.060667739,0,0.047097438,0.178327408,0,0.111308431,0,0,0.120228196,0,0,0.072097562,0.011242809,0.166748444,0.063074988,0.048320962,0.053863126,0,0.067022898,0,0,0,MUT
TCGA.AP.A1DH.01A.31R.A137.07,0.058787523,0,0.009951742,0.32692454,0,0.015337483,0.19604466,0.041537278,0.034645774,0,0,0.081405456,0,0.057262038,0.063029082,0.067706082,0.009050141,0,0.035698186,0,0,0.002620015,MUT
TCGA.AX.A1CC.01A.11R.A137.07,0.077335972,0,0,0.159278146,0,0.214963002,0.027032677,0.030002414,0.076551221,0,0,0.005786478,0.012134871,0.125698692,0.122349392,0.063963005,0.00710162,0.010966527,0.066835984,0,0,0,no alteration
TCGA.BK.A56F.01A.32R.A27V.07,0.044772149,0,0.001980698,0.105771462,0,0.270672004,0,0.00432102,0.02368007,0,0,0.076792204,0.056206671,0.064300983,0.057455662,0.179924394,0.041746536,0,0.068093664,0,0.004282482,0,no alteration
TCGA.E6.A1LX.01A.11R.A14D.07,0.090998361,0,0.006368185,0.305497552,0,0,0.155719629,0.03366522,0.005761138,0,0,0.096979666,0.004917894,0.084797055,0.109197535,0.048124804,0.008289389,0,0.03948327,0,0.006029562,0.00417074,MUT
TCGA.EO.A22U.01A.11R.A180.07,0.055109677,0,0.016517153,0.189014402,0,0.108968757,0.055190889,0.078714001,0.060091497,0,0,0.058731001,0,0.206131789,0.066072211,0.077351619,0.000927875,0,0.02717913,0,0,0,MUT
TCGA.AJ.A3BK.01A.11R.A19W.07,0.003578188,0,7.22E-05,0.226626001,0,0.156688714,0.005034087,0.042591374,0.123415834,0,0,0.012030304,0.024269457,0.226481348,0.038723452,0.112579313,0.006054923,0,0.021854804,0,0,0,MUT
TCGA.D1.A3DH.01A.11R.A19W.07,0.005855004,0,0.007344015,0,0,0.13019175,0,0.008113099,0.004288502,0,0,0.066869729,0,0.613988492,0.002188602,0.131011589,0,0.016716519,0,0.013432698,0,0,no alteration
TCGA.BS.A0V8.01A.11R.A118.07,0.079124847,0,0.001419048,0.223353282,0,0.291970003,0,0.002418444,0.065123937,0,0,0.07886821,0.009544782,0.049163217,0.012485449,0.095215156,0.029706124,0.01630357,0.045303931,0,0,0,MUT
TCGA.A5.A0G1.01A.11R.A118.07,0.021030896,0,0.001816362,0.451255803,0,0,0.11073657,0.058423231,0.04318037,0,0,0.079367469,0.021525307,0.014793536,0.070815365,0.051248895,0.010759457,0,0.065046738,0,0,0,MUT
TCGA.EY.A215.01A.11R.A14M.07,0.05315233,0,0.005152586,0.336789924,0,0.089629178,0.138298359,0.098073124,0.145842939,0,0.000248555,0.050558164,0,0.033412051,0.024376686,0,0,0.024007812,0,0,0,0.000458291,MUT
TCGA.BG.A0W2.01A.11R.A109.07,0.122363963,0,0.013512452,0.087365644,0,0.163728722,0,0.048701586,0.104237006,0,0,0.087968485,0.048809367,0.096900868,0.024840718,0.072801885,0.037271596,0,0.075282878,0,0.016214828,0,MUT
TCGA.BS.A0UF.01A.11R.A104.07,0.008310977,0.008794262,0.041638654,0.17078694,0,0.061891047,0.02171742,0.066692371,0.068983769,0,0,0.022460649,0,0.344867964,0.064664096,0.10677662,0,0,0.012415229,0,0,0,MUT
TCGA.D1.A1O7.01A.11R.A14D.07,0.014323571,0,0,0.164725824,0,0.157440537,0,0.003537011,0.091831604,0,0,0.129673504,0.018773275,0.259588446,0.013634853,0.083525362,0,0,0.060196976,0,0,0.002749039,MUT
TCGA.D1.A0ZN.01A.11R.A118.07,0.014933925,0,0.003434764,0.148321767,0,0.225075279,0.030358196,0.073463727,0.094492963,0.031781527,0.029522424,0,0,0.086818843,0.051695648,0.145704437,0.02006626,0.018169291,0.026160948,0,0,0,MUT
TCGA.EY.A548.01A.11R.A27V.07,0,0.016540856,0.01284712,0.09799198,0,0.157937505,0.005437755,0.030310344,0.043821522,0.00840929,0,0.064144372,0,0.209270738,0.055997425,0.213111704,0.023618109,0,0.06056128,0,0,0,MUT
TCGA.EC.A24G.01A.11R.A16F.07,0.082163688,0,0.014555666,0.200023609,0,0.149235489,0.046337633,0.062373896,0.053027255,0,0.003728776,0.008180043,0,0.232764705,0.055799831,0.035887529,0.035861303,0,0.020060576,0,0,0,MUT
TCGA.BG.A186.01A.11R.A12I.07,0.08226839,0,0.142448065,0.115139782,0,0.270882139,0,0.017869365,0.094967199,0,0,0.002715141,0.005052503,0.121545533,0.033373231,0.072316707,0.018994656,0.002870698,0.019556592,0,0,0,MUT
TCGA.A5.A0GA.01A.11R.A040.07,0.059608756,0,0.058007055,0.247502117,0,0.092606365,0.013596555,0.178491622,0,0,0,0.022206623,0.020264157,0.064143898,0.063020495,0.008510605,0,0.148541637,0.006718689,0,0,0.016781426,MUT
TCGA.BS.A0TJ.01A.11R.A104.07,0.085404585,0,0.007111987,0.213402222,0,0.21626237,0.074125262,0.121683395,0,0,0.022107995,0.0333974,0,0.09899547,0,0.054819248,0.008585496,0.062059849,0,0.002044721,0,0,MUT
TCGA.D1.A16X.01A.11R.A12I.07,0.056351192,0,0.090818084,0.227875329,0,0.058434803,0.000866228,0.022418745,0.159331076,0,0,0.05103505,0.011821776,0.20396012,0.067585974,0.028394707,0,0,0.021106915,0,0,0,MUT
TCGA.AJ.A3BD.01A.11R.A19W.07,0.050894026,0,0.029964003,0.220721571,0,0.105664279,0.02379746,0.096778896,0.074895506,0,0,0.04617391,0.030268052,0.081578717,0.088619905,0.081862263,0.007985522,0.025193277,0.035479657,0,0,0.000122954,MUT
TCGA.DI.A2QT.01A.12R.A19W.07,0.083580768,0,0.045352531,0.081615429,0,0.06281346,0.018842378,0.100542609,0,0,0,0.023044394,0.044469944,0.044005749,0.112336318,0.086771115,0,0.219497474,0.077127832,0,0,0,no alteration
TCGA.B5.A11G.01A.13R.A118.07,0.0845691,0,0.043311946,0.250145369,0,0.019318106,0.077222,0.031772515,0.095307715,0,0,0.124683618,0,0.063039016,0.054724916,0.070629574,0.003222075,0,0.082054051,0,0,0,MUT
TCGA.AP.A056.01A.11R.A00V.07,0.015049954,0,0.004388963,0.123958396,0,0.137459104,0.074961289,0.04066029,0.008276733,0.011570632,0,0.019591576,0,0.338056978,0.055537912,0.1477019,0.008268915,0,0,0.014517358,0,0,MUT
TCGA.AJ.A3EJ.01A.11R.A19W.07,0.000965442,0.027931938,0,0.039723052,0,0.080339641,0.018532217,0.033258941,0.008051826,0.003072149,0,0.005923347,0,0.470007221,0.051451403,0.123874434,0,0.087747791,0.049120598,0,0,0,no alteration
TCGA.B5.A5OC.01A.21R.A27V.07,0.052344551,0,0.009653717,0.228958713,0,0.216064342,0.159901806,0.025469182,0.011212528,0.000852964,0.005804531,0,0.00038385,0.065858437,0.084868431,0.105718549,0.007115925,0.008019655,0.01777282,0,0,0,MUT
TCGA.EY.A5W2.01A.11R.A31O.07,0.045039966,0,0.011805689,0.235996792,0,0,0.069657084,0.056892961,0.032510714,0,0,0.119061474,0,0.255366441,0.055020575,0.050833289,0.010720008,0,0.054097601,0,0,0.002997406,MUT
TCGA.AJ.A8CW.01A.11R.A37O.07,0.120641567,0,0.048971697,0.096520696,0,0.124694743,0.02059968,0.116857735,0.048755684,0.026415297,0,0.032502849,0,0.183436859,0.053783679,0.098720004,0,0,0.028099509,0,0,0,no alteration
